YEAR,OCCUPATION,AGE_GROUP,PERCENTILE,PERCENTILE_VALUE
2011,General Practioners ,20-29 years,40,1329.0108629910928
2011,General Practioners ,20-29 years,41,1337.558027771455
2011,General Practioners ,20-29 years,42,1346.1606034296997
2011,General Practioners ,20-29 years,43,1354.8233906638047
2011,General Practioners ,20-29 years,44,1363.5511907691143
2011,General Practioners ,20-29 years,45,1372.34914502445
2011,General Practioners ,20-29 years,46,1381.2234887236195
2011,General Practioners ,20-29 years,47,1390.180676783547
2011,General Practioners ,20-29 years,48,1399.2271821925972
2011,General Practioners ,20-29 years,49,1408.3700837863596
2011,General Practioners ,20-29 years,50,1417.617195651073
2011,General Practioners ,20-29 years,51,1426.9763761295123
2011,General Practioners ,20-29 years,52,1436.4562846802512
2011,General Practioners ,20-29 years,53,1446.0697684595964
2011,General Practioners ,20-29 years,54,1455.8310384249621
2011,General Practioners ,20-29 years,55,1465.7541336300337
2011,General Practioners ,20-29 years,56,1475.8499361299923
2011,General Practioners ,20-29 years,56,1486.1265661808986
2011,General Practioners ,20-29 years,57,1496.5916812167175
2011,General Practioners ,20-29 years,59,1507.2354765839318
2011,General Practioners ,20-29 years,60,1518.0234930992212
2011,General Practioners ,20-29 years,61,1528.919795859497
2011,General Practioners ,20-29 years,62,1539.909980080527
2011,General Practioners ,20-29 years,63,1551.012098290031
2011,General Practioners ,20-29 years,64,1562.246765850533
2011,General Practioners ,20-29 years,65,1573.6300351612695
2011,General Practioners ,20-29 years,66,1585.1721969875466
2011,General Practioners ,20-29 years,67,1596.8834540839812
2011,General Practioners ,20-29 years,68,1608.7785547319324
2011,General Practioners ,20-29 years,69,1620.875930965059
2011,General Practioners ,20-29 years,70,1633.1947827949155
2011,General Practioners ,20-29 years,71,1645.7582860617074
2011,General Practioners ,20-29 years,72,1658.5911372597
2011,General Practioners ,20-29 years,73,1671.721968671395
2011,General Practioners ,20-29 years,74,1685.1864446631253
2011,General Practioners ,20-29 years,75,1699.0228917962725
2011,General Practioners ,20-29 years,76,1713.2823406817731
2011,General Practioners ,20-29 years,77,1728.0218279253395
2011,General Practioners ,20-29 years,78,1743.3145907582725
2011,General Practioners ,20-29 years,79,1759.2490888773077
2011,General Practioners ,20-29 years,80,1775.9464977127648
2011,General Practioners ,20-29 years,81,1793.56847413888
2011,General Practioners ,20-29 years,82,1812.3209857200395
2011,General Practioners ,20-29 years,83,1832.487615804673
2011,General Practioners ,20-29 years,84,1854.6562211034227
2011,General Practioners ,20-29 years,85,1879.5364021572645
2011,General Practioners ,20-29 years,86,1908.6295803962553
2011,General Practioners ,20-29 years,87,1946.795641306211
2011,General Practioners ,20-29 years,88,2025.0301954464942
2011,General Practioners ,20-29 years,89,2151.9611563128133
2011,General Practioners ,20-29 years,90,2286.6027619904694
2011,General Practioners ,20-29 years,91,2430.5467759569406
2011,General Practioners ,20-29 years,92,2585.589838934341
2011,General Practioners ,20-29 years,93,2754.155923710182
2011,General Practioners ,20-29 years,94,2939.646159826866
2011,General Practioners ,20-29 years,95,3147.079248736387
2011,General Practioners ,20-29 years,96,3384.385439398499
2011,General Practioners ,20-29 years,97,3665.40013445233
2011,General Practioners ,20-29 years,98,4018.3899307899387
2011,General Practioners ,20-29 years,99,4521.599606529504
2011,General Practioners ,20-29 years,100,6457.609423828124
2011,General Practioners ,30-39 years,0,0.0
2011,General Practioners ,30-39 years,1,886.8299386783543
2011,General Practioners ,30-39 years,2,999.706851904069
2011,General Practioners ,30-39 years,3,1055.6195352972265
2011,General Practioners ,30-39 years,4,1098.4178102041196
2011,General Practioners ,30-39 years,5,1135.0393418371793
2011,General Practioners ,30-39 years,6,1167.9218563556137
2011,General Practioners ,30-39 years,7,1198.26369038475
2011,General Practioners ,30-39 years,8,1226.7603114621318
2011,General Practioners ,30-39 years,9,1253.863940262766
2011,General Practioners ,30-39 years,10,1279.8592564059368
2011,General Practioners ,30-39 years,11,1304.918671925276
2011,General Practioners ,30-39 years,12,1329.1638576722612
2011,General Practioners ,30-39 years,13,1352.6969504226265
2011,General Practioners ,30-39 years,14,1375.6009979496773
2011,General Practioners ,30-39 years,15,1397.944628352228
2011,General Practioners ,30-39 years,16,1419.7883239722814
2011,General Practioners ,30-39 years,17,1441.1813284454513
2011,General Practioners ,30-39 years,18,1462.1592258175676
2011,General Practioners ,30-39 years,19,1482.790854995642
2011,General Practioners ,30-39 years,20,1503.0562962961642
2011,General Practioners ,30-39 years,21,1522.7955118625532
2011,General Practioners ,30-39 years,22,1542.0102206062222
2011,General Practioners ,30-39 years,23,1560.7760401820938
2011,General Practioners ,30-39 years,24,1579.1742193933112
2011,General Practioners ,30-39 years,25,1597.2706774584974
2011,General Practioners ,30-39 years,26,1615.1201964398258
2011,General Practioners ,30-39 years,27,1632.7718037474976
2011,General Practioners ,30-39 years,28,1650.270492554768
2011,General Practioners ,30-39 years,28,1667.6569292828174
2011,General Practioners ,30-39 years,30,1684.9695112249942
2011,General Practioners ,30-39 years,31,1702.2451051267822
2011,General Practioners ,30-39 years,32,1719.5197348253462
2011,General Practioners ,30-39 years,33,1736.8294116216616
2011,General Practioners ,30-39 years,34,1754.2108950727784
2011,General Practioners ,30-39 years,35,1771.702531891598
2011,General Practioners ,30-39 years,36,1789.344903846293
2011,General Practioners ,30-39 years,37,1807.1825328682285
2011,General Practioners ,30-39 years,38,1825.2640083133317
2011,General Practioners ,30-39 years,39,1843.6451514373935
2011,General Practioners ,30-39 years,40,1862.389920638332
2011,General Practioners ,30-39 years,41,1881.5737417821279
2011,General Practioners ,30-39 years,42,1901.2885684759985
2011,General Practioners ,30-39 years,43,1921.647437153762
2011,General Practioners ,30-39 years,44,1942.7966376529598
2011,General Practioners ,30-39 years,45,1964.9238397168938
2011,General Practioners ,30-39 years,46,1988.301628848315
2011,General Practioners ,30-39 years,47,2013.0313495567277
2011,General Practioners ,30-39 years,48,2038.2576492398641
2011,General Practioners ,30-39 years,49,2063.7702370476427
2011,General Practioners ,30-39 years,50,2089.635727929209
2011,General Practioners ,30-39 years,51,2115.84289166446
2011,General Practioners ,30-39 years,52,2142.4105384707423
2011,General Practioners ,30-39 years,53,2169.3494883505914
2011,General Practioners ,30-39 years,54,2196.6733509772293
2011,General Practioners ,30-39 years,55,2224.396141312625
2011,General Practioners ,30-39 years,56,2252.532737210164
2011,General Practioners ,30-39 years,56,2281.098943535412
2011,General Practioners ,30-39 years,57,2310.1115411562446
2011,General Practioners ,30-39 years,59,2339.5883899131672
2011,General Practioners ,30-39 years,60,2369.5485194417993
2011,General Practioners ,30-39 years,61,2400.012239512834
2011,General Practioners ,30-39 years,62,2431.0012608325
2011,General Practioners ,30-39 years,63,2462.5388316340714
2011,General Practioners ,30-39 years,64,2494.6498913896367
2011,General Practioners ,30-39 years,65,2527.3612446209654
2011,General Practioners ,30-39 years,66,2560.701757937627
2011,General Practioners ,30-39 years,67,2594.7025847880077
2011,General Practioners ,30-39 years,68,2629.397424273722
2011,General Practioners ,30-39 years,69,2664.822815576602
2011,General Practioners ,30-39 years,70,2701.018476591832
2011,General Practioners ,30-39 years,71,2738.0276947685516
2011,General Practioners ,30-39 years,72,2775.897780351566
2011,General Practioners ,30-39 years,73,2814.6806133958303
2011,General Practioners ,30-39 years,74,2854.4332729957246
2011,General Practioners ,30-39 years,75,2895.218755454244
2011,General Practioners ,30-39 years,76,2937.106872559131
2011,General Practioners ,30-39 years,77,2980.1753324359406
2011,General Practioners ,30-39 years,78,3024.510950479705
2011,General Practioners ,30-39 years,79,3070.21128346983
2011,General Practioners ,30-39 years,80,3117.3864379678002
2011,General Practioners ,30-39 years,81,3166.1615169415827
2011,General Practioners ,30-39 years,82,3216.679465210896
2011,General Practioners ,30-39 years,83,3269.1048604480197
2011,General Practioners ,30-39 years,84,3323.628650527722
2011,General Practioners ,30-39 years,85,3380.4743204616016
2011,General Practioners ,30-39 years,86,3439.9060619230336
2011,General Practioners ,30-39 years,87,3502.239722227623
2011,General Practioners ,30-39 years,88,3567.8577993053946
2011,General Practioners ,30-39 years,89,3637.230466523352
2011,General Practioners ,30-39 years,90,3710.94579204899
2011,General Practioners ,30-39 years,91,3789.7547171544634
2011,General Practioners ,30-39 years,92,3874.6403351042313
2011,General Practioners ,30-39 years,93,3966.9297761701364
2011,General Practioners ,30-39 years,94,4068.485156430045
2011,General Practioners ,30-39 years,95,4182.054160083399
2011,General Practioners ,30-39 years,96,4311.978611217486
2011,General Practioners ,30-39 years,97,4465.833317656203
2011,General Practioners ,30-39 years,98,4659.094182115932
2011,General Practioners ,30-39 years,99,4934.6000367568095
2011,General Practioners ,30-39 years,100,5994.559814419163
2011,General Practioners ,40-49 years,0,0.0
2011,General Practioners ,40-49 years,1,869.538122166255
2011,General Practioners ,40-49 years,2,1072.7961798114432
2011,General Practioners ,40-49 years,3,1195.3075787038795
2011,General Practioners ,40-49 years,4,1281.9246008752
2011,General Practioners ,40-49 years,5,1352.3340977129376
2011,General Practioners ,40-49 years,6,1415.5995448733486
2011,General Practioners ,40-49 years,7,1475.4758594829968
2011,General Practioners ,40-49 years,8,1534.0821919661614
2011,General Practioners ,40-49 years,9,1591.684848816165
2011,General Practioners ,40-49 years,10,1647.5253129915502
2011,General Practioners ,40-49 years,11,1701.043621695349
2011,General Practioners ,40-49 years,12,1751.9212379497808
2011,General Practioners ,40-49 years,13,1800.0432378991484
2011,General Practioners ,40-49 years,14,1845.4404301492912
2011,General Practioners ,40-49 years,15,1888.2342039967195
2011,General Practioners ,40-49 years,16,1928.5939756422913
2011,General Practioners ,40-49 years,17,1966.7083290943779
2011,General Practioners ,40-49 years,18,2002.7669563934162
2011,General Practioners ,40-49 years,19,2036.9623332431506
2011,General Practioners ,40-49 years,20,2069.576938001773
2011,General Practioners ,40-49 years,21,2100.86111221314
2011,General Practioners ,40-49 years,22,2131.007837968321
2011,General Practioners ,40-49 years,23,2160.169834895891
2011,General Practioners ,40-49 years,24,2188.4703974391273
2011,General Practioners ,40-49 years,25,2216.0108121568396
2011,General Practioners ,40-49 years,26,2242.8756204275974
2011,General Practioners ,40-49 years,27,2269.1362755624136
2011,General Practioners ,40-49 years,28,2294.8538432080345
2011,General Practioners ,40-49 years,28,2320.081073274104
2011,General Practioners ,40-49 years,30,2344.8639517973847
2011,General Practioners ,40-49 years,31,2369.2428983065147
2011,General Practioners ,40-49 years,32,2393.2537087530836
2011,General Practioners ,40-49 years,33,2416.928306422413
2011,General Practioners ,40-49 years,34,2440.2953459346786
2011,General Practioners ,40-49 years,35,2463.3807058816783
2011,General Practioners ,40-49 years,36,2486.2078923342974
2011,General Practioners ,40-49 years,37,2508.79837236546
2011,General Practioners ,40-49 years,38,2531.17185275778
2011,General Practioners ,40-49 years,39,2553.346514719597
2011,General Practioners ,40-49 years,40,2575.339213028181
2011,General Practioners ,40-49 years,41,2597.1656462143715
2011,General Practioners ,40-49 years,42,2618.8405030297786
2011,General Practioners ,40-49 years,43,2640.3775893843335
2011,General Practioners ,40-49 years,44,2661.789939127881
2011,General Practioners ,40-49 years,45,2683.0899114157805
2011,General Practioners ,40-49 years,46,2704.289276902073
2011,General Practioners ,40-49 years,47,2725.3992946126477
2011,General Practioners ,40-49 years,48,2746.4307810412233
2011,General Practioners ,40-49 years,49,2767.3941727649626
2011,General Practioners ,40-49 years,50,2788.2995836806926
2011,General Practioners ,40-49 years,51,2809.1568578067654
2011,General Practioners ,40-49 years,52,2829.9756184718085
2011,General Practioners ,40-49 years,53,2850.765314614079
2011,General Practioners ,40-49 years,54,2871.5352648393414
2011,General Practioners ,40-49 years,55,2892.2946998277944
2011,General Practioners ,40-49 years,56,2913.052803639105
2011,General Practioners ,40-49 years,56,2933.8187544372922
2011,General Practioners ,40-49 years,57,2954.6017651429515
2011,General Practioners ,40-49 years,59,2975.4111245205627
2011,General Practioners ,40-49 years,60,2996.2562392187688
2011,General Practioners ,40-49 years,61,3017.1466772907334
2011,General Practioners ,40-49 years,62,3038.0922137786656
2011,General Practioners ,40-49 years,63,3059.10287899304
2011,General Practioners ,40-49 years,64,3080.189010185801
2011,General Practioners ,40-49 years,65,3101.3613074080463
2011,General Practioners ,40-49 years,66,3122.6308944583225
2011,General Practioners ,40-49 years,67,3144.00938597351
2011,General Practioners ,40-49 years,68,3165.508961897529
2011,General Practioners ,40-49 years,69,3187.1424507931915
2011,General Practioners ,40-49 years,70,3208.9234237517576
2011,General Practioners ,40-49 years,71,3230.866301019636
2011,General Practioners ,40-49 years,72,3252.9864739238715
2011,General Practioners ,40-49 years,73,3275.30044526674
2011,General Practioners ,40-49 years,74,3297.8259921142007
2011,General Practioners ,40-49 years,75,3320.582355876232
2011,General Practioners ,40-49 years,76,3343.5904658500513
2011,General Practioners ,40-49 years,77,3366.873204404772
2011,General Practioners ,40-49 years,78,3390.4557239696737
2011,General Practioners ,40-49 years,79,3414.3658284380917
2011,General Practioners ,40-49 years,80,3438.6344366848207
2011,General Practioners ,40-49 years,81,3463.2961509124802
2011,General Practioners ,40-49 years,82,3488.389960315078
2011,General Practioners ,40-49 years,83,3513.960121301287
2011,General Practioners ,40-49 years,84,3540.0572726108576
2011,General Practioners ,40-49 years,85,3566.7398916177003
2011,General Practioners ,40-49 years,86,3594.076180354547
2011,General Practioners ,40-49 years,87,3622.146538209938
2011,General Practioners ,40-49 years,88,3651.046917328581
2011,General Practioners ,40-49 years,89,3680.893621350954
2011,General Practioners ,40-49 years,90,3711.8298616353604
2011,General Practioners ,40-49 years,91,3744.0354837350665
2011,General Practioners ,40-49 years,92,3777.7419745152524
2011,General Practioners ,40-49 years,93,3813.255689009406
2011,General Practioners ,40-49 years,94,3850.997397027299
2011,General Practioners ,40-49 years,95,3891.5730472230034
2011,General Practioners ,40-49 years,96,3935.9128022163463
2011,General Practioners ,40-49 years,97,3985.583461607089
2011,General Practioners ,40-49 years,98,4043.6411937053645
2011,General Practioners ,40-49 years,99,4117.987347213423
2011,General Practioners ,40-49 years,100,4291.89594726555
2011,General Practioners ,50-59 years,0,0.0
2011,General Practioners ,50-59 years,1,900.1217211821189
2011,General Practioners ,50-59 years,2,1092.4415018646996
2011,General Practioners ,50-59 years,3,1226.6594729735364
2011,General Practioners ,50-59 years,4,1340.6919944960177
2011,General Practioners ,50-59 years,5,1444.6644462031843
2011,General Practioners ,50-59 years,6,1543.0514640720912
2011,General Practioners ,50-59 years,7,1634.0993661987202
2011,General Practioners ,50-59 years,8,1714.0403050174327
2011,General Practioners ,50-59 years,9,1783.124352399315
2011,General Practioners ,50-59 years,10,1843.1551315218449
2011,General Practioners ,50-59 years,11,1895.9781536585217
2011,General Practioners ,50-59 years,12,1943.0858484643395
2011,General Practioners ,50-59 years,13,1985.6120934328328
2011,General Practioners ,50-59 years,14,2024.4071189254014
2011,General Practioners ,50-59 years,15,2060.245546615037
2011,General Practioners ,50-59 years,16,2093.795335893942
2011,General Practioners ,50-59 years,17,2125.513091934117
2011,General Practioners ,50-59 years,18,2155.724819527387
2011,General Practioners ,50-59 years,19,2184.672571261402
2011,General Practioners ,50-59 years,20,2212.5421866941824
2011,General Practioners ,50-59 years,21,2239.480078777882
2011,General Practioners ,50-59 years,22,2265.603967908284
2011,General Practioners ,50-59 years,23,2291.01032987758
2011,General Practioners ,50-59 years,24,2315.779445784415
2011,General Practioners ,50-59 years,25,2339.9790030855384
2011,General Practioners ,50-59 years,26,2363.666738832118
2011,General Practioners ,50-59 years,27,2386.89241644595
2011,General Practioners ,50-59 years,28,2409.69933355385
2011,General Practioners ,50-59 years,28,2432.125479197846
2011,General Practioners ,50-59 years,30,2454.2044398856833
2011,General Practioners ,50-59 years,31,2475.966119043047
2011,General Practioners ,50-59 years,32,2497.4373147433053
2011,General Practioners ,50-59 years,33,2518.642188482489
2011,General Practioners ,50-59 years,34,2539.602649238874
2011,General Practioners ,50-59 years,35,2560.3386709704955
2011,General Practioners ,50-59 years,36,2580.868557305973
2011,General Practioners ,50-59 years,37,2601.2091639676682
2011,General Practioners ,50-59 years,38,2621.376087086945
2011,General Practioners ,50-59 years,39,2641.3838237921445
2011,General Practioners ,50-59 years,40,2661.2459101058407
2011,General Practioners ,50-59 years,41,2680.975040162754
2011,General Practioners ,50-59 years,42,2700.5831699584264
2011,General Practioners ,50-59 years,43,2720.081608077223
2011,General Practioners ,50-59 years,44,2739.481095970786
2011,General Practioners ,50-59 years,45,2758.791879418788
2011,General Practioners ,50-59 years,46,2778.0237723176842
2011,General Practioners ,50-59 years,47,2797.1862141739175
2011,General Practioners ,50-59 years,48,2816.288322336928
2011,General Practioners ,50-59 years,49,2835.3389398506843
2011,General Practioners ,50-59 years,50,2854.346679681222
2011,General Practioners ,50-59 years,51,2873.3199659809675
2011,General Practioners ,50-59 years,52,2892.2670729731876
2011,General Practioners ,50-59 years,53,2911.196161957179
2011,General Practioners ,50-59 years,54,2930.1153171097126
2011,General Practioners ,50-59 years,55,2949.032580408303
2011,General Practioners ,50-59 years,56,2967.955985869566
2011,General Practioners ,50-59 years,56,2986.8935936777257
2011,General Practioners ,50-59 years,57,3005.8535246258552
2011,General Practioners ,50-59 years,59,3024.8439952868935
2011,General Practioners ,50-59 years,60,3043.8733543487724
2011,General Practioners ,50-59 years,61,3062.9501205760266
2011,General Practioners ,50-59 years,62,3082.0830230047964
2011,General Practioners ,50-59 years,63,3101.2810440037506
2011,General Practioners ,50-59 years,64,3120.5534651988523
2011,General Practioners ,50-59 years,65,3139.909917480553
2011,General Practioners ,50-59 years,66,3159.3604358799103
2011,General Practioners ,50-59 years,67,3178.9155202252905
2011,General Practioners ,50-59 years,68,3198.5862027041744
2011,General Practioners ,50-59 years,69,3218.384123667737
2011,General Practioners ,50-59 years,70,3238.3216172831785
2011,General Practioners ,50-59 years,71,3258.4118089755157
2011,General Practioners ,50-59 years,72,3278.6687270270377
2011,General Practioners ,50-59 years,73,3299.107431246356
2011,General Practioners ,50-59 years,74,3319.7441623173104
2011,General Practioners ,50-59 years,75,3340.5965163422393
2011,General Practioners ,50-59 years,76,3361.683650275566
2011,General Practioners ,50-59 years,77,3383.026525502207
2011,General Practioners ,50-59 years,78,3404.648198892845
2011,General Practioners ,50-59 years,79,3426.574173468108
2011,General Practioners ,50-59 years,80,3448.832824621934
2011,General Practioners ,50-59 years,81,3471.455923125767
2011,General Practioners ,50-59 years,82,3494.479283507857
2011,General Practioners ,50-59 years,83,3517.943576854188
2011,General Practioners ,50-59 years,84,3541.895362106974
2011,General Practioners ,50-59 years,85,3566.3884118676565
2011,General Practioners ,50-59 years,86,3591.485441204494
2011,General Practioners ,50-59 years,87,3617.2603970165196
2011,General Practioners ,50-59 years,88,3643.8015777657356
2011,General Practioners ,50-59 years,89,3671.2160008025107
2011,General Practioners ,50-59 years,90,3699.6354816366543
2011,General Practioners ,50-59 years,91,3729.22550657399
2011,General Practioners ,50-59 years,92,3760.19916859802
2011,General Practioners ,50-59 years,93,3792.838441581618
2011,General Practioners ,50-59 years,94,3827.530796804726
2011,General Practioners ,50-59 years,95,3864.8337755440593
2011,General Practioners ,50-59 years,96,3905.603819269789
2011,General Practioners ,50-59 years,97,3951.2832372531575
2011,General Practioners ,50-59 years,98,4004.685877549296
2011,General Practioners ,50-59 years,99,4073.0714065941534
2011,General Practioners ,50-59 years,100,4233.136279296842
2011,Registered Nurses,20-29 years,0,0.0
2011,Registered Nurses,20-29 years,1,157.99308980751508
2011,Registered Nurses,20-29 years,2,583.0788979444812
2011,Registered Nurses,20-29 years,3,649.1384714578512
2011,Registered Nurses,20-29 years,4,684.5036186889807
2011,Registered Nurses,20-29 years,5,697.6754513322618
2011,Registered Nurses,20-29 years,6,718.3528156534144
2011,Registered Nurses,20-29 years,7,740.8135342106252
2011,Registered Nurses,20-29 years,8,759.3494815681343
2011,Registered Nurses,20-29 years,9,773.7162013389933
2011,Registered Nurses,20-29 years,10,785.3647680659467
2011,Registered Nurses,20-29 years,11,795.7467641435213
2011,Registered Nurses,20-29 years,12,806.0211258717759
2011,Registered Nurses,20-29 years,13,816.3044616629552
2011,Registered Nurses,20-29 years,14,826.4814169970228
2011,Registered Nurses,20-29 years,15,836.4366373539422
2011,Registered Nurses,20-29 years,16,846.0547682136769
2011,Registered Nurses,20-29 years,17,855.2330507874595
2011,Registered Nurses,20-29 years,18,863.9775988217774
2011,Registered Nurses,20-29 years,19,872.350264578458
2011,Registered Nurses,20-29 years,20,880.4133515253823
2011,Registered Nurses,20-29 years,21,888.2291631304307
2011,Registered Nurses,20-29 years,22,895.8600028614842
2011,Registered Nurses,20-29 years,23,903.3679854022811
2011,Registered Nurses,20-29 years,24,910.7951924414318
2011,Registered Nurses,20-29 years,25,918.1462251754348
2011,Registered Nurses,20-29 years,26,925.42157116548
2011,Registered Nurses,20-29 years,27,932.6217179727577
2011,Registered Nurses,20-29 years,28,939.7471531584578
2011,Registered Nurses,20-29 years,28,946.7983642837705
2011,Registered Nurses,20-29 years,30,953.775838909886
2011,Registered Nurses,20-29 years,31,960.6808957585571
2011,Registered Nurses,20-29 years,32,967.5192532419145
2011,Registered Nurses,20-29 years,33,974.2980800970506
2011,Registered Nurses,20-29 years,34,981.0245459547751
2011,Registered Nurses,20-29 years,35,987.7058204458983
2011,Registered Nurses,20-29 years,36,994.3490732012302
2011,Registered Nurses,20-29 years,37,1000.9614738515809
2011,Registered Nurses,20-29 years,38,1007.5501920247467
2011,Registered Nurses,20-29 years,39,1014.1216479409095
2011,Registered Nurses,20-29 years,40,1020.6794059952291
2011,Registered Nurses,20-29 years,41,1027.2263504161244
2011,Registered Nurses,20-29 years,42,1033.7653654320145
2011,Registered Nurses,20-29 years,43,1040.2993352713183
2011,Registered Nurses,20-29 years,44,1046.8311441624548
2011,Registered Nurses,20-29 years,45,1053.3636763338434
2011,Registered Nurses,20-29 years,46,1059.8998160139026
2011,Registered Nurses,20-29 years,47,1066.4426000984135
2011,Registered Nurses,20-29 years,48,1072.9958586265507
2011,Registered Nurses,20-29 years,49,1079.563678405198
2011,Registered Nurses,20-29 years,50,1086.150146372206
2011,Registered Nurses,20-29 years,51,1092.7593494654247
2011,Registered Nurses,20-29 years,52,1099.3953746227046
2011,Registered Nurses,20-29 years,53,1106.0623087818954
2011,Registered Nurses,20-29 years,54,1112.7642388808474
2011,Registered Nurses,20-29 years,55,1119.5054308039926
2011,Registered Nurses,20-29 years,56,1126.2911424032886
2011,Registered Nurses,20-29 years,56,1133.1269733113184
2011,Registered Nurses,20-29 years,57,1140.018523478702
2011,Registered Nurses,20-29 years,59,1146.9713928560602
2011,Registered Nurses,20-29 years,60,1153.9911813940132
2011,Registered Nurses,20-29 years,61,1161.0834890431815
2011,Registered Nurses,20-29 years,62,1168.2539332710999
2011,Registered Nurses,20-29 years,63,1175.5104385326465
2011,Registered Nurses,20-29 years,64,1182.8655143256628
2011,Registered Nurses,20-29 years,65,1190.3322118279555
2011,Registered Nurses,20-29 years,66,1197.92358221733
2011,Registered Nurses,20-29 years,67,1205.6526766715929
2011,Registered Nurses,20-29 years,68,1213.53254636855
2011,Registered Nurses,20-29 years,69,1221.5762765426205
2011,Registered Nurses,20-29 years,70,1229.801013660035
2011,Registered Nurses,20-29 years,71,1238.2317598391307
2011,Registered Nurses,20-29 years,72,1246.8944153313244
2011,Registered Nurses,20-29 years,73,1255.8148803880333
2011,Registered Nurses,20-29 years,74,1265.0190552606741
2011,Registered Nurses,20-29 years,75,1274.5328522648695
2011,Registered Nurses,20-29 years,76,1284.3846001483073
2011,Registered Nurses,20-29 years,77,1294.6079513018503
2011,Registered Nurses,20-29 years,78,1305.2372680579372
2011,Registered Nurses,20-29 years,79,1316.3069127490055
2011,Registered Nurses,20-29 years,80,1327.8512889030742
2011,Registered Nurses,20-29 years,81,1339.9143588690122
2011,Registered Nurses,20-29 years,82,1352.5618323105832
2011,Registered Nurses,20-29 years,83,1365.8624277100696
2011,Registered Nurses,20-29 years,84,1379.884870813218
2011,Registered Nurses,20-29 years,85,1394.7112101555367
2011,Registered Nurses,20-29 years,86,1410.4643923585297
2011,Registered Nurses,20-29 years,87,1427.275185767006
2011,Registered Nurses,20-29 years,88,1445.277903788695
2011,Registered Nurses,20-29 years,89,1464.6375543601666
2011,Registered Nurses,20-29 years,90,1485.5348831769143
2011,Registered Nurses,20-29 years,91,1508.1706268437388
2011,Registered Nurses,20-29 years,92,1532.8158771771366
2011,Registered Nurses,20-29 years,93,1559.8062231492004
2011,Registered Nurses,20-29 years,94,1589.824420526632
2011,Registered Nurses,20-29 years,95,1623.8985941470671
2011,Registered Nurses,20-29 years,96,1663.9438592165031
2011,Registered Nurses,20-29 years,97,1713.138209743599
2011,Registered Nurses,20-29 years,98,1781.3425126845875
2011,Registered Nurses,20-29 years,99,1919.7217109075852
2011,Registered Nurses,20-29 years,100,10551.649026489258
2011,Registered Nurses,30-39 years,0,0.0
2011,Registered Nurses,30-39 years,1,477.22726295763977
2011,Registered Nurses,30-39 years,2,608.3113830946793
2011,Registered Nurses,30-39 years,3,662.4013100144324
2011,Registered Nurses,30-39 years,4,697.5933849879128
2011,Registered Nurses,30-39 years,5,727.3801645050132
2011,Registered Nurses,30-39 years,6,754.0437048104151
2011,Registered Nurses,30-39 years,7,779.0297892146425
2011,Registered Nurses,30-39 years,8,802.9149308526269
2011,Registered Nurses,30-39 years,9,825.4632139918716
2011,Registered Nurses,30-39 years,10,846.4338075035967
2011,Registered Nurses,30-39 years,11,866.0610590779787
2011,Registered Nurses,30-39 years,12,884.5498862135389
2011,Registered Nurses,30-39 years,13,902.0244642075405
2011,Registered Nurses,30-39 years,14,918.5955113467766
2011,Registered Nurses,30-39 years,15,934.3632796206902
2011,Registered Nurses,30-39 years,16,949.4165289816841
2011,Registered Nurses,30-39 years,17,963.8206039618074
2011,Registered Nurses,30-39 years,18,977.6371238247592
2011,Registered Nurses,30-39 years,19,990.919805425523
2011,Registered Nurses,30-39 years,20,1003.7174951309422
2011,Registered Nurses,30-39 years,21,1016.0784792016291
2011,Registered Nurses,30-39 years,22,1028.0480419130433
2011,Registered Nurses,30-39 years,23,1039.6703281319883
2011,Registered Nurses,30-39 years,24,1050.9881360928368
2011,Registered Nurses,30-39 years,25,1062.0318322699236
2011,Registered Nurses,30-39 years,26,1072.82505886394
2011,Registered Nurses,30-39 years,27,1083.3913441457166
2011,Registered Nurses,30-39 years,28,1093.751177290441
2011,Registered Nurses,30-39 years,28,1103.9202412562126
2011,Registered Nurses,30-39 years,30,1113.9137941819026
2011,Registered Nurses,30-39 years,31,1123.746828922247
2011,Registered Nurses,30-39 years,32,1133.4312498862475
2011,Registered Nurses,30-39 years,33,1142.9769667900068
2011,Registered Nurses,30-39 years,34,1152.3938560081403
2011,Registered Nurses,30-39 years,35,1161.691570967008
2011,Registered Nurses,30-39 years,36,1170.878004986474
2011,Registered Nurses,30-39 years,37,1179.9602162757506
2011,Registered Nurses,30-39 years,38,1188.9452580063328
2011,Registered Nurses,30-39 years,39,1197.8400415558356
2011,Registered Nurses,30-39 years,40,1206.6499732016548
2011,Registered Nurses,30-39 years,41,1215.3795521486447
2011,Registered Nurses,30-39 years,42,1224.0332651139788
2011,Registered Nurses,30-39 years,43,1232.6156203372054
2011,Registered Nurses,30-39 years,44,1241.1318316317197
2011,Registered Nurses,30-39 years,45,1249.5879600112899
2011,Registered Nurses,30-39 years,46,1257.9901166348159
2011,Registered Nurses,30-39 years,47,1266.3444126637107
2011,Registered Nurses,30-39 years,48,1274.6572727970085
2011,Registered Nurses,30-39 years,49,1282.9363014008377
2011,Registered Nurses,30-39 years,50,1291.189380230737
2011,Registered Nurses,30-39 years,51,1299.424391042245
2011,Registered Nurses,30-39 years,52,1307.6491939299717
2011,Registered Nurses,30-39 years,53,1315.8711840770898
2011,Registered Nurses,30-39 years,54,1324.0973095304976
